[Latitude],[Longitude],[Value]
6.50013,128.50059,0.61827
6.50013,128.66726,0.61092
6.50013,128.83393,0.60559
6.50013,129.0006,0.60219
6.50013,129.16727,0.60391
6.50013,129.33394,0.60831
6.50013,129.50061,0.61354
6.50013,129.66728,0.61878
6.50013,129.83395,0.63291
0.6668,99.16667,0.000007
0.6668,99.33334,0.00001
0.6668,99.50001,0.000008
6.6668,101.83339,0.12325
6.6668,102.00006,0.15931
6.6668,102.16673,0.17522
6.6668,102.3334,0.18893
6.6668,102.50007,0.19979
6.6668,102.66674,0.20951
6.6668,102.83341,0.21621
6.6668,103.00008,0.21945
6.6668,103.16675,0.2217
6.6668,103.33342,0.22264
6.6668,103.50009,0.22348
6.6668,103.66676,0.22413
6.6668,103.83343,0.22481
6.6668,104.0001,0.22553
6.6668,104.16677,0.22623
6.6668,104.33344,0.22755
6.6668,104.50011,0.22968
6.6668,104.66678,0.23207
6.6668,104.83345,0.23506
6.6668,105.00012,0.23805
6.6668,105.16679,0.24092
6.6668,105.33346,0.24446
6.6668,105.50013,0.24808
6.6668,105.6668,0.2523
6.6668,105.83347,0.25591
6.6668,106.00014,0.25863
6.6668,106.16681,0.26318
6.6668,106.33348,0.26931
6.6668,106.50015,0.27729
6.6668,106.66682,0.28789
6.6668,106.83349,0.30035
6.6668,107.00016,0.31587
6.6668,107.16683,0.33416
6.6668,107.3335,0.35567
6.6668,107.50017,0.38449
6.6668,107.66684,0.42753
6.6668,107.83351,0.50046
6.6668,108.00018,0.58465
6.6668,108.16685,0.63602
6.6668,108.33352,0.6527
6.6668,108.50019,0.63342
6.6668,108.66686,0.60718
6.6668,108.83353,0.58638
6.6668,109.0002,0.5726
6.6668,109.16687,0.56656
6.6668,109.33354,0.56991
6.6668,109.50021,0.57694
6.6668,109.66688,0.58197
6.6668,109.83355,0.58038
6.6668,110.00022,0.56183
6.6668,110.16689,0.52381
6.6668,110.33356,0.44083
6.6668,110.50023,0.28251
6.6668,110.6669,0.19013
6.6668,110.83357,0.17575
6.6668,111.00024,0.16812
6.6668,111.16691,0.16392
6.6668,111.33358,0.16291
6.6668,111.50025,0.16903
6.6668,111.66692,0.19556
6.6668,111.83359,0.25469
6.6668,112.00026,0.3629
6.6668,112.16693,0.44042
6.6668,112.3336,0.46949
6.6668,112.50027,0.47365
6.6668,112.66694,0.46807
6.6668,112.83361,0.44873
6.6668,113.00028,0.43334
6.6668,113.16695,0.42401
6.6668,113.33362,0.39952
6.6668,113.50029,0.35885
6.6668,113.66696,0.34678
6.6668,113.83363,0.35405
6.6668,114.0003,0.35551
6.6668,114.16697,0.35076
6.6668,114.33364,0.33694
6.6668,114.50031,0.31607
6.6668,114.66698,0.29745
6.6668,114.83365,0.28666
6.6668,115.00032,0.27333
6.6668,115.16699,0.25667
6.6668,115.33366,0.244
6.6668,115.50033,0.2356
6.6668,115.667,0.23388
6.6668,115.83367,0.23979
6.6668,116.00034,0.25104
6.6668,116.16701,0.26018
6.6668,116.33368,0.09832
6.6668,116.50035,0.08894
6.6668,116.83369,0.00095
6.6668,117.66704,0.00562
6.6668,117.83371,0.022
6.6668,118.00038,0.04274
6.6668,118.16705,0.06314
6.6668,118.33372,0.08786
6.6668,118.50039,0.10125
6.6668,118.66706,0.1095
6.6668,118.83373,0.12198
6.6668,119.0004,0.13997
6.6668,119.16707,0.15723
6.6668,119.33374,0.17961
6.6668,119.50041,0.26251
6.6668,119.66708,0.401
6.6668,119.83375,0.49469
6.6668,120.00042,0.55141
6.6668,120.16709,0.56086
6.6668,120.33376,0.52892
6.6668,120.50043,0.46322
6.6668,120.6671,0.49447
6.6668,120.83377,0.36605
6.6668,121.00044,0.31184
6.6668,121.16711,0.35586
6.6668,121.33378,0.37149
6.6668,121.50045,0.14624
6.6668,121.66712,0.04839
6.6668,122.3338,0.17577
6.6668,122.50047,0.22514
6.6668,122.66714,0.24239
6.6668,122.83381,0.24745
6.6668,123.00048,0.2493
6.6668,123.16715,0.25154
6.6668,123.33382,0.25445
6.6668,123.50049,0.25734
6.6668,123.66716,0.25875
6.6668,123.83383,0.2578
6.6668,124.0005,0.26248
6.6668,125.50053,0.03791
6.6668,125.6672,0.09681
6.6668,125.83387,0.13854
6.6668,126.00054,0.1739
6.6668,126.33388,0.21909
6.6668,126.50055,0.2871
6.6668,126.66722,0.34069
6.6668,126.83389,0.39607
6.6668,127.00056,0.45664
6.6668,127.16723,0.51
6.6668,127.3339,0.55394
6.6668,127.50057,0.58779
6.6668,127.66724,0.6142
6.6668,127.83391,0.63434
6.6668,128.00058,0.65302
6.6668,128.16725,0.65458
6.6668,128.33392,0.64965
6.6668,128.50059,0.64303
6.6668,128.66726,0.63643
6.6668,128.83393,0.63051
6.6668,129.0006,0.6253
6.6668,129.16727,0.62521
6.6668,129.33394,0.62818
6.6668,129.50061,0.63264
6.6668,129.66728,0.63775
6.6668,129.83395,0.65139
0.83347,99.16667,0.000007
0.83347,99.33334,0.000008
0.83347,99.50001,0.000006
0.83347,99.66668,0
6.83347,101.66672,0.09744
6.83347,101.83339,0.16506
6.83347,102.00006,0.18253
6.83347,102.16673,0.19586
6.83347,102.3334,0.20624
6.83347,102.50007,0.21478
6.83347,102.66674,0.22168
6.83347,102.83341,0.22509
6.83347,103.00008,0.22637
6.83347,103.16675,0.22738
6.83347,103.33342,0.22776
6.83347,103.50009,0.22815
6.83347,103.66676,0.22866
6.83347,103.83343,0.22847
6.83347,104.0001,0.22873
6.83347,104.16677,0.22883
6.83347,104.33344,0.23009
6.83347,104.50011,0.23157
6.83347,104.66678,0.23327
6.83347,104.83345,0.23526
6.83347,105.00012,0.23768
6.83347,105.16679,0.2406
6.83347,105.33346,0.24421
6.83347,105.50013,0.24816
6.83347,105.6668,0.25251
6.83347,105.83347,0.25538
6.83347,106.00014,0.25816
6.83347,106.16681,0.26221
6.83347,106.33348,0.26828
6.83347,106.50015,0.27648
6.83347,106.66682,0.28711
6.83347,106.83349,0.29953
6.83347,107.00016,0.31415
6.83347,107.16683,0.33259
6.83347,107.3335,0.3561
6.83347,107.50017,0.38828
6.83347,107.66684,0.44221
6.83347,107.83351,0.52463
6.83347,108.00018,0.60091
6.83347,108.16685,0.63482
6.83347,108.33352,0.63451
6.83347,108.50019,0.61471
6.83347,108.66686,0.59118
6.83347,108.83353,0.5733
6.83347,109.0002,0.56472
6.83347,109.16687,0.56167
6.83347,109.33354,0.56221
6.83347,109.50021,0.56814
6.83347,109.66688,0.57407
6.83347,109.83355,0.57503
6.83347,110.00022,0.56068
6.83347,110.16689,0.52527
6.83347,110.33356,0.45945
6.83347,110.50023,0.33813
6.83347,110.6669,0.23955
6.83347,110.83357,0.22341
6.83347,111.00024,0.21918
6.83347,111.16691,0.21902
6.83347,111.33358,0.2277
6.83347,111.50025,0.25937
6.83347,111.66692,0.34464
6.83347,111.83359,0.47276
6.83347,112.00026,0.54054
6.83347,112.16693,0.56731
6.83347,112.3336,0.56983
6.83347,112.50027,0.56127
6.83347,112.66694,0.55181
6.83347,112.83361,0.54192
6.83347,113.00028,0.52124
6.83347,113.16695,0.49799
6.83347,113.33362,0.47706
6.83347,113.50029,0.47444
6.83347,113.66696,0.49628
6.83347,113.83363,0.50005
6.83347,114.0003,0.4871
6.83347,114.16697,0.46799
6.83347,114.33364,0.45116
6.83347,114.50031,0.43273
6.83347,114.66698,0.4062
6.83347,114.83365,0.37338
6.83347,115.00032,0.35585
6.83347,115.16699,0.34723
6.83347,115.33366,0.33712
6.83347,115.50033,0.33577
6.83347,115.667,0.33301
6.83347,115.83367,0.32658
6.83347,116.00034,0.33471
6.83347,116.16701,0.34094
6.83347,116.33368,0.34279
6.83347,116.50035,0.33729
6.83347,117.00036,0.01648
6.83347,117.3337,0.0001
6.83347,117.50037,0.00164
6.83347,117.66704,0.01866
6.83347,117.83371,0.04402
6.83347,118.00038,0.06723
6.83347,118.16705,0.08699
6.83347,118.33372,0.11582
6.83347,118.50039,0.10522
6.83347,118.66706,0.10652
6.83347,118.83373,0.13002
6.83347,119.0004,0.15754
6.83347,119.16707,0.17886
6.83347,119.33374,0.19383
6.83347,119.50041,0.22134
6.83347,119.66708,0.32631
6.83347,119.83375,0.45617
6.83347,120.00042,0.53521
6.83347,120.16709,0.55638
6.83347,120.33376,0.55221
6.83347,120.50043,0.54121
6.83347,120.6671,0.53201
6.83347,120.83377,0.43392
6.83347,121.00044,0.36054
6.83347,121.16711,0.36005
6.83347,121.33378,0.37661
6.83347,121.50045,0.3794
6.83347,121.66712,0.24178
6.83347,121.83379,0.24449
6.83347,122.00046,0.09603
6.83347,122.16713,0.01125
6.83347,122.3338,0.14758
6.83347,122.50047,0.19244
6.83347,122.66714,0.21936
6.83347,122.83381,0.23373
6.83347,123.00048,0.24216
6.83347,123.16715,0.24788
6.83347,123.33382,0.25211
6.83347,123.50049,0.25511
6.83347,123.66716,0.25604
6.83347,123.83383,0.25669
6.83347,125.50053,0.05973
6.83347,125.6672,0.10125
6.83347,125.83387,0.13561
6.83347,126.00054,0.16007
6.83347,126.50055,0.26643
6.83347,126.66722,0.33037
6.83347,126.83389,0.38547
6.83347,127.00056,0.44267
6.83347,127.16723,0.49758
6.83347,127.3339,0.5428
6.83347,127.50057,0.5802
6.83347,127.66724,0.61291
6.83347,127.83391,0.64051
6.83347,128.00058,0.66768
6.83347,128.16725,0.67335
6.83347,128.33392,0.67067
6.83347,128.50059,0.66531
6.83347,128.66726,0.65925
6.83347,128.83393,0.65295
6.83347,129.0006,0.64632
6.83347,129.16727,0.64499
6.83347,129.33394,0.647
6.83347,129.50061,0.65102
6.83347,129.66728,0.65577
6.83347,129.83395,0.66884
0.00014,99.16667,0.000007
0.00014,99.33334,0.000007
0.00014,99.50001,0.000005
0.00014,99.66668,0
7.00014,100.83337,0.02243
7.00014,101.00004,0.02957
7.00014,101.16671,0.03997
7.00014,101.33338,0.06325
7.00014,101.50005,0.11576
7.00014,101.66672,0.15886
7.00014,101.83339,0.18523
7.00014,102.00006,0.19962
7.00014,102.16673,0.21105
7.00014,102.3334,0.21995
7.00014,102.50007,0.22731
7.00014,102.66674,0.23215
7.00014,102.83341,0.23394
7.00014,103.00008,0.23438
7.00014,103.16675,0.23441
7.00014,103.33342,0.23424
7.00014,103.50009,0.23431
7.00014,103.66676,0.23383
7.00014,103.83343,0.23315
7.00014,104.0001,0.23327
7.00014,104.16677,0.23328
7.00014,104.33344,0.23378
7.00014,104.50011,0.23459
7.00014,104.66678,0.2358
7.00014,104.83345,0.23742
7.00014,105.00012,0.23922
7.00014,105.16679,0.24155
7.00014,105.33346,0.24472
7.00014,105.50013,0.24848
7.00014,105.6668,0.25232
7.00014,105.83347,0.25496
7.00014,106.00014,0.25765
7.00014,106.16681,0.26144
7.00014,106.33348,0.26726
7.00014,106.50015,0.27552
7.00014,106.66682,0.28628
7.00014,106.83349,0.29909
7.00014,107.00016,0.31389
7.00014,107.16683,0.33353
7.00014,107.3335,0.36143
7.00014,107.50017,0.40327
7.00014,107.66684,0.46933
7.00014,107.83351,0.55361
7.00014,108.00018,0.61071
7.00014,108.16685,0.6264
7.00014,108.33352,0.61756
7.00014,108.50019,0.59725
7.00014,108.66686,0.57791
7.00014,108.83353,0.56416
7.00014,109.0002,0.55765
7.00014,109.16687,0.55746
7.00014,109.33354,0.55881
7.00014,109.50021,0.56265
7.00014,109.66688,0.56738
7.00014,109.83355,0.56923
7.00014,110.00022,0.5584
7.00014,110.16689,0.5292
7.00014,110.33356,0.47904
7.00014,110.50023,0.40667
7.00014,110.6669,0.33879
7.00014,110.83357,0.32752
7.00014,111.00024,0.33301
7.00014,111.16691,0.35052
7.00014,111.33358,0.38167
7.00014,111.50025,0.48334
7.00014,111.66692,0.5415
7.00014,111.83359,0.55935
7.00014,112.00026,0.56655
7.00014,112.16693,0.57175
7.00014,112.3336,0.57255
7.00014,112.50027,0.57081
7.00014,112.66694,0.56985
7.00014,112.83361,0.57075
7.00014,113.00028,0.57474
7.00014,113.16695,0.57851
7.00014,113.33362,0.57129
7.00014,113.50029,0.55815
7.00014,113.66696,0.54716
7.00014,113.83363,0.53874
7.00014,114.0003,0.52518
7.00014,114.16697,0.5074
7.00014,114.33364,0.49444
7.00014,114.50031,0.48294
7.00014,114.66698,0.46745
7.00014,114.83365,0.45443
7.00014,115.00032,0.45403
7.00014,115.16699,0.45912
7.00014,115.33366,0.46097
7.00014,115.50033,0.46389
7.00014,115.667,0.46061
7.00014,115.83367,0.55522
7.00014,116.00034,0.61028
7.00014,116.16701,0.56905
7.00014,116.33368,0.48544
7.00014,116.50035,0.42563
7.00014,116.66702,0.38902
7.00014,116.83369,0.27905
7.00014,117.00036,0.07929
7.00014,117.3337,0.00082
7.00014,117.50037,0.00307
7.00014,117.66704,0.03416
7.00014,117.83371,0.06566
7.00014,118.00038,0.09092
7.00014,118.16705,0.11308
7.00014,118.33372,0.14188
7.00014,118.66706,0.10792
7.00014,118.83373,0.16171
7.00014,119.0004,0.19294
7.00014,119.16707,0.2129
7.00014,119.33374,0.22497
7.00014,119.50041,0.23527
7.00014,119.66708,0.26681
7.00014,119.83375,0.37588
7.00014,120.00042,0.52261
7.00014,120.16709,0.5727
7.00014,120.33376,0.58731
7.00014,120.50043,0.58379
7.00014,120.6671,0.58846
7.00014,120.83377,0.45303
7.00014,121.00044,0.37159
7.00014,121.16711,0.35685
7.00014,121.33378,0.37083
7.00014,121.50045,0.37304
7.00014,121.66712,0.39046
7.00014,121.83379,0.40086
7.00014,122.3338,0.01259
7.00014,122.50047,0.15985
7.00014,122.66714,0.19808
7.00014,122.83381,0.22014
7.00014,123.00048,0.23306
7.00014,123.16715,0.24137
7.00014,123.33382,0.2468
7.00014,123.50049,0.25016
7.00014,123.66716,0.25138
7.00014,123.83383,0.2513
7.00014,125.6672,0.09882
7.00014,125.83387,0.12134
7.00014,126.50055,0.25363
7.00014,126.66722,0.32154
7.00014,126.83389,0.37715
7.00014,127.00056,0.43246
7.00014,127.16723,0.48435
7.00014,127.3339,0.5309
7.00014,127.50057,0.57099
7.00014,127.66724,0.60908
7.00014,127.83391,0.64416
7.00014,128.00058,0.68025
7.00014,128.16725,0.69015
7.00014,128.33392,0.68981
7.00014,128.50059,0.68544
7.00014,128.66726,0.67973
7.00014,128.83393,0.67265
7.00014,129.0006,0.66463
7.00014,129.16727,0.66231
7.00014,129.33394,0.66396
7.00014,129.50061,0.6682
7.00014,129.66728,0.67293
7.00014,129.83395,0.68515
0.16681,99.16667,0.000003
0.16681,99.33334,0.000006
0.16681,99.50001,0.000002
7.16681,100.50003,0.00551
7.16681,100.6667,0.04068
7.16681,100.83337,0.0578
7.16681,101.00004,0.07753
7.16681,101.16671,0.10225
7.16681,101.33338,0.13191
7.16681,101.50005,0.16161
7.16681,101.66672,0.18416
7.16681,101.83339,0.19913
7.16681,102.00006,0.21253
7.16681,102.16673,0.22271
7.16681,102.3334,0.23102
7.16681,102.50007,0.23757
7.16681,102.66674,0.24131
7.16681,102.83341,0.24223
7.16681,103.00008,0.24262
7.16681,103.16675,0.24219
7.16681,103.33342,0.24143
7.16681,103.50009,0.24088
7.16681,103.66676,0.23986
7.16681,103.83343,0.23902
7.16681,104.0001,0.23889
7.16681,104.16677,0.2387
7.16681,104.33344,0.23867
7.16681,104.50011,0.23898
7.16681,104.66678,0.23953
7.16681,104.83345,0.24069
7.16681,105.00012,0.24231
7.16681,105.16679,0.24412
7.16681,105.33346,0.24671
7.16681,105.50013,0.24956
7.16681,105.6668,0.25269
7.16681,105.83347,0.25531
7.16681,106.00014,0.25787
7.16681,106.16681,0.26184
7.16681,106.33348,0.26866
7.16681,106.50015,0.27987
7.16681,106.66682,0.29575
7.16681,106.83349,0.31572
7.16681,107.00016,0.33924
7.16681,107.16683,0.37079
7.16681,107.3335,0.41844
7.16681,107.50017,0.48305
7.16681,107.66684,0.56072
7.16681,107.83351,0.59896
7.16681,108.00018,0.60397
7.16681,108.16685,0.59933
7.16681,108.33352,0.59188
7.16681,108.50019,0.58054
7.16681,108.66686,0.56867
7.16681,108.83353,0.5601
7.16681,109.0002,0.55637
7.16681,109.16687,0.55734
7.16681,109.33354,0.56139
7.16681,109.50021,0.56702
7.16681,109.66688,0.57206
7.16681,109.83355,0.57341
7.16681,110.00022,0.5652
7.16681,110.16689,0.54449
7.16681,110.33356,0.5094
7.16681,110.50023,0.47786
7.16681,110.6669,0.46993
7.16681,110.83357,0.47378
7.16681,111.00024,0.47842
7.16681,111.16691,0.48825
7.16681,111.33358,0.51371
7.16681,111.50025,0.54838
7.16681,111.66692,0.57703
7.16681,111.83359,0.58841
7.16681,112.00026,0.59303
7.16681,112.16693,0.59781
7.16681,112.3336,0.60273
7.16681,112.50027,0.60897
7.16681,112.66694,0.61472
7.16681,112.83361,0.62015
7.16681,113.00028,0.62466
7.16681,113.16695,0.62578
7.16681,113.33362,0.61878
7.16681,113.50029,0.60483
7.16681,113.66696,0.59216
7.16681,113.83363,0.58323
7.16681,114.0003,0.57371
7.16681,114.16697,0.56164
7.16681,114.33364,0.5496
7.16681,114.50031,0.54011
7.16681,114.66698,0.53542
7.16681,114.83365,0.53576
7.16681,115.00032,0.54111
7.16681,115.16699,0.54538
7.16681,115.33366,0.55353
7.16681,115.50033,0.57329
7.16681,115.667,0.65703
7.16681,115.83367,0.65873
7.16681,116.00034,0.66638
7.16681,116.16701,0.63923
7.16681,116.33368,0.58069
7.16681,116.50035,0.51759
7.16681,116.66702,0.47097
7.16681,116.83369,0.44955
7.16681,117.00036,0.13743
7.16681,117.3337,0.00206
7.16681,117.50037,0.0218
7.16681,117.66704,0.06284
7.16681,117.83371,0.09882
7.16681,118.00038,0.12659
7.16681,118.16705,0.15137
7.16681,118.33372,0.17547
7.16681,118.50039,0.19386
7.16681,118.66706,0.2139
7.16681,118.83373,0.2276
7.16681,119.0004,0.23912
7.16681,119.16707,0.25106
7.16681,119.33374,0.25834
7.16681,119.50041,0.26331
7.16681,119.66708,0.26879
7.16681,119.83375,0.29678
7.16681,120.00042,0.3907
7.16681,120.16709,0.47894
7.16681,120.33376,0.50654
7.16681,120.50043,0.49714
7.16681,120.6671,0.51145
7.16681,120.83377,0.41567
7.16681,121.00044,0.36743
7.16681,121.16711,0.35815
7.16681,121.33378,0.36988
7.16681,121.50045,0.38306
7.16681,121.66712,0.39889
7.16681,121.83379,0.42005
7.16681,122.3338,0.03665
7.16681,122.50047,0.13542
7.16681,122.66714,0.17901
7.16681,122.83381,0.20053
7.16681,123.00048,0.22128
7.16681,123.16715,0.23272
7.16681,123.33382,0.23883
7.16681,123.50049,0.24215
7.16681,123.66716,0.24435
7.16681,123.83383,0.24753
7.16681,124.0005,0.14018
7.16681,125.6672,0.0297
7.16681,125.83387,0.0974
7.16681,126.66722,0.30434
7.16681,126.83389,0.36782
7.16681,127.00056,0.42223
7.16681,127.16723,0.4734
7.16681,127.3339,0.52054
7.16681,127.50057,0.56068
7.16681,127.66724,0.59959
7.16681,127.83391,0.6384
7.16681,128.00058,0.6764
7.16681,128.16725,0.69083
7.16681,128.33392,0.69419
7.16681,128.50059,0.69249
7.16681,128.66726,0.68853
7.16681,128.83393,0.68284
7.16681,129.0006,0.67626
7.16681,129.16727,0.67418
7.16681,129.33394,0.67562
7.16681,129.50061,0.67962
7.16681,129.66728,0.68404
7.16681,129.83395,0.69511
0.33348,99.16667,0.000002
0.33348,99.33334,0.000004
7.33348,100.6667,0.05986
7.33348,100.83337,0.09102
7.33348,101.00004,0.11346
7.33348,101.16671,0.1377
7.33348,101.33338,0.16148
7.33348,101.50005,0.18174
7.33348,101.66672,0.19744
7.33348,101.83339,0.2097
7.33348,102.00006,0.22216
7.33348,102.16673,0.23135
7.33348,102.3334,0.23945
7.33348,102.50007,0.24512
7.33348,102.66674,0.24838
7.33348,102.83341,0.24955
7.33348,103.00008,0.25021
7.33348,103.16675,0.24962
7.33348,103.33342,0.24858
7.33348,103.50009,0.24749
7.33348,103.66676,0.2462
7.33348,103.83343,0.24532
7.33348,104.0001,0.24524
7.33348,104.16677,0.24484
7.33348,104.33344,0.2443
7.33348,104.50011,0.24403
7.33348,104.66678,0.24418
7.33348,104.83345,0.24486
7.33348,105.00012,0.2463
7.33348,105.16679,0.24789
7.33348,105.33346,0.24998
7.33348,105.50013,0.25186
7.33348,105.6668,0.25407
7.33348,105.83347,0.25657
7.33348,106.00014,0.25927
7.33348,106.16681,0.26391
7.33348,106.33348,0.2747
7.33348,106.50015,0.29438
7.33348,106.66682,0.3253
7.33348,106.83349,0.37212
7.33348,107.00016,0.43692
7.33348,107.16683,0.52023
7.33348,107.3335,0.58344
7.33348,107.50017,0.58628
7.33348,107.66684,0.5709
7.33348,107.83351,0.56383
7.33348,108.00018,0.56354
7.33348,108.16685,0.5631
7.33348,108.33352,0.56258
7.33348,108.50019,0.56031
7.33348,108.66686,0.5571
7.33348,108.83353,0.55538
7.33348,109.0002,0.55706
7.33348,109.16687,0.56207
7.33348,109.33354,0.56892
7.33348,109.50021,0.57633
7.33348,109.66688,0.5826
7.33348,109.83355,0.58481
7.33348,110.00022,0.57968
7.33348,110.16689,0.56713
7.33348,110.33356,0.5449
7.33348,110.50023,0.52165
7.33348,110.6669,0.51623
7.33348,110.83357,0.52597
7.33348,111.00024,0.54038
7.33348,111.16691,0.55795
7.33348,111.33358,0.57608
7.33348,111.50025,0.59176
7.33348,111.66692,0.60366
7.33348,111.83359,0.60999
7.33348,112.00026,0.61986
7.33348,112.16693,0.63305
7.33348,112.3336,0.64582
7.33348,112.50027,0.65506
7.33348,112.66694,0.66234
7.33348,112.83361,0.66658
7.33348,113.00028,0.66443
7.33348,113.16695,0.66038
7.33348,113.33362,0.65404
7.33348,113.50029,0.64458
7.33348,113.66696,0.63584
7.33348,113.83363,0.6276
7.33348,114.0003,0.61322
7.33348,114.16697,0.59353
7.33348,114.33364,0.57941
7.33348,114.50031,0.57269
7.33348,114.66698,0.57117
7.33348,114.83365,0.57095
7.33348,115.00032,0.56952
7.33348,115.16699,0.56903
7.33348,115.33366,0.57822
7.33348,115.50033,0.6056
7.33348,115.667,0.68376
7.33348,115.83367,0.69148
7.33348,116.00034,0.69472
7.33348,116.16701,0.67998
7.33348,116.33368,0.6428
7.33348,116.50035,0.59525
7.33348,116.66702,0.55123
7.33348,116.83369,0.51444
7.33348,117.3337,0.00653
7.33348,117.50037,0.07595
7.33348,117.66704,0.11699
7.33348,117.83371,0.14879
7.33348,118.00038,0.17493
7.33348,118.16705,0.20059
7.33348,118.33372,0.2256
7.33348,118.50039,0.24383
7.33348,118.66706,0.25354
7.33348,118.83373,0.26167
7.33348,119.0004,0.26992
7.33348,119.16707,0.28042
7.33348,119.33374,0.28693
7.33348,119.50041,0.288
7.33348,119.66708,0.28437
7.33348,119.83375,0.28853
7.33348,120.00042,0.30495
7.33348,120.16709,0.33928
7.33348,120.33376,0.36085
7.33348,120.50043,0.36757
7.33348,120.6671,0.38031
7.33348,120.83377,0.37157
7.33348,121.00044,0.36825
7.33348,121.16711,0.37012
7.33348,121.33378,0.37965
7.33348,121.50045,0.39399
7.33348,121.66712,0.41107
7.33348,121.83379,0.42732
7.33348,122.00046,0.44607
7.33348,122.50047,0.12272
7.33348,122.66714,0.16765
7.33348,123.00048,0.13029
7.33348,123.16715,0.2034
7.33348,123.33382,0.22083
7.33348,123.50049,0.23437
7.33348,123.66716,0.23744
7.33348,123.83383,0.23833
7.33348,124.0005,0.19534
7.33348,124.16717,0.11896
7.33348,125.83387,0.06794
7.33348,126.66722,0.29314
7.33348,126.83389,0.35693
7.33348,127.00056,0.41213
7.33348,127.16723,0.46215
7.33348,127.3339,0.5093
7.33348,127.50057,0.5497
7.33348,127.66724,0.58801
7.33348,127.83391,0.62618
7.33348,128.00058,0.66439
7.33348,128.16725,0.68214
7.33348,128.33392,0.68926
7.33348,128.50059,0.69081
7.33348,128.66726,0.68977
7.33348,128.83393,0.68696
7.33348,129.0006,0.68345
7.33348,129.16727,0.6828
7.33348,129.33394,0.68531
7.33348,129.50061,0.68975
7.33348,129.66728,0.69364
7.33348,129.83395,0.70355
0.50015,99.16667,0.000002
7.50015,100.33336,0.03135
7.50015,100.50003,0.05147
7.50015,100.6667,0.09131
7.50015,100.83337,0.11415
7.50015,101.00004,0.13568
7.50015,101.16671,0.15646
7.50015,101.33338,0.17543
7.50015,101.50005,0.1921
7.50015,101.66672,0.2061
7.50015,101.83339,0.21823
7.50015,102.00006,0.22886
7.50015,102.16673,0.23773
7.50015,102.3334,0.24584
7.50015,102.50007,0.25128
7.50015,102.66674,0.25444
7.50015,102.83341,0.25581
7.50015,103.00008,0.25695
7.50015,103.16675,0.25678
7.50015,103.33342,0.25558
7.50015,103.50009,0.25396
7.50015,103.66676,0.25247
7.50015,103.83343,0.25172
7.50015,104.0001,0.25171
7.50015,104.16677,0.25109
7.50015,104.33344,0.25008
7.50015,104.50011,0.24905
7.50015,104.66678,0.24942
7.50015,104.83345,0.24983
7.50015,105.00012,0.25095
7.50015,105.16679,0.25249
7.50015,105.33346,0.25409
7.50015,105.50013,0.25532
7.50015,105.6668,0.2569
7.50015,105.83347,0.25916
7.50015,106.00014,0.26216
7.50015,106.16681,0.26945
7.50015,106.33348,0.28942
7.50015,106.50015,0.32575
7.50015,106.66682,0.41246
7.50015,106.83349,0.60371
7.50015,107.00016,0.66937
7.50015,107.16683,0.62921
7.50015,107.3335,0.57671
7.50015,107.50017,0.55235
7.50015,107.66684,0.5397
7.50015,107.83351,0.53568
7.50015,108.00018,0.53817
7.50015,108.16685,0.54128
7.50015,108.33352,0.54446
7.50015,108.50019,0.54713
7.50015,108.66686,0.54959
7.50015,108.83353,0.55341
7.50015,109.0002,0.55984
7.50015,109.16687,0.5691
7.50015,109.33354,0.57899
7.50015,109.50021,0.58907
7.50015,109.66688,0.5973
7.50015,109.83355,0.60274
7.50015,110.00022,0.60262
7.50015,110.16689,0.59772
7.50015,110.33356,0.58809
7.50015,110.50023,0.56818
7.50015,110.6669,0.55501
7.50015,110.83357,0.55752
7.50015,111.00024,0.5751
7.50015,111.16691,0.59985
7.50015,111.33358,0.62184
7.50015,111.50025,0.64432
7.50015,111.66692,0.63752
7.50015,111.83359,0.63251
7.50015,112.00026,0.64938
7.50015,112.16693,0.67141
7.50015,112.3336,0.69038
7.50015,112.50027,0.70275
7.50015,112.66694,0.70899
7.50015,112.83361,0.71023
7.50015,113.00028,0.70737
7.50015,113.16695,0.7035
7.50015,113.33362,0.69818
7.50015,113.50029,0.69309
7.50015,113.66696,0.68776
7.50015,113.83363,0.67809
7.50015,114.0003,0.64204
7.50015,114.16697,0.60492
7.50015,114.33364,0.58573
7.50015,114.50031,0.58969
7.50015,114.66698,0.60468
7.50015,114.83365,0.61967
7.50015,115.00032,0.62769
7.50015,115.16699,0.63145
7.50015,115.33366,0.64016
7.50015,115.50033,0.66285
7.50015,115.667,0.70557
7.50015,115.83367,0.72858
7.50015,116.00034,0.74511
7.50015,116.16701,0.73324
7.50015,116.33368,0.70428
7.50015,116.50035,0.66612
7.50015,116.66702,0.62833
7.50015,116.83369,0.59828
7.50015,117.00036,0.53984
7.50015,117.16703,0.48175
7.50015,117.3337,0.13621
7.50015,117.50037,0.17627
7.50015,117.66704,0.19722
7.50015,117.83371,0.21345
7.50015,118.00038,0.2318
7.50015,118.16705,0.25417
7.50015,118.33372,0.27526
7.50015,118.50039,0.28967
7.50015,118.66706,0.29292
7.50015,118.83373,0.29496
7.50015,119.0004,0.30012
7.50015,119.16707,0.30859
7.50015,119.33374,0.31429
7.50015,119.50041,0.31187
7.50015,119.66708,0.30864
7.50015,119.83375,0.30986
7.50015,120.00042,0.3158
7.50015,120.16709,0.32697
7.50015,120.33376,0.33908
7.50015,120.50043,0.3519
